id,run_id,repository_id,name,head_branch,head_sha,path,conclusion,workflow_id,actor_name,git_num_committers,repo_team_size_last_3_month,commit_message_issue_ref,gh_commits_on_files_touched,git_commit_attention,trigger_event,gh_pr_description_complexity,gh_num_pr_comments,pr_number,git_same_committer,gh_previous_build_result,git_commits,base_sha,gh_files_modified,gh_lines_added,gh_lines_deleted,gh_other_files,gh_hotspot_files_touched,gh_src_files,gh_src_churn,gh_files_type_modified,gh_test_churn,gh_files_entropy,gh_cross_module_changes,ast_class_added,ast_class_deleted,ast_class_modified,ast_class_changed,ast_met_added,ast_met_deleted,ast_met_changed,ast_met_sig_modified,ast_field_added,ast_field_deleted,ast_field_changed,ast_import_added,ast_import_deleted,ast_import_changed,src_ast_diff,test_ast_diff,gh_dependencies_churn,dependencies_count,gh_files_added,gh_files_deleted,gh_tests_added,gh_tests_deleted,gh_doc_files,gh_config_files,ast_met_body_modified,dockerfile_changed,docker_compose_changed,workflow_size,external_github_resource,test_frameworks,build_language,sloc_initial,test_lines_initial,test_lines_per_1000_sloc,tests_passed,tests_failed,tests_skipped,tests_total,tests_ran,repo_fail_rate_history,gh_committer_bayesian_trust_score_history,repo_fail_rate_recent,gh_committer_bayesian_trust_score_recent,git_committer_repo_exp,is_core_member,concurrent_jobs,committer_cross_project_exp,gh_committer_first_build,prev_build_same_files_touched,repo_ci_config_churn_nums,is_master
36192,6104291719,2524488,ScriptQA,visibility-module,d086036f3d95f4ced4d8baa818098165d1fb887b,.github/workflows/scripts.yaml,success,25465789,keith-turner,237,17,,,,pull_request,0,0,,1,success,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,126,0,0,0,0,0,0,0,0,0,128,0,['junit'],java-maven,446017,145712,326.696,0,0,0,0,0,0.000180995,0.857014,0.000180995,0.857014,10,0,2,0,1,1,0,0
36193,6104291720,2524488,QA,visibility-module,d086036f3d95f4ced4d8baa818098165d1fb887b,.github/workflows/maven.yaml,failure,2110060,keith-turner,237,17,,,,pull_request,0,0,,1,success,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,126,0,0,0,0,0,0,0,0,0,128,0,['junit'],java-maven,446017,145712,326.696,0,0,0,0,0,0.000180995,0.857014,0.000180995,0.857014,10,0,2,0,1,1,0,0
36194,6104310164,2524488,ScriptQA,visibility-module,d034b7e4de725316c1e7eba9fc17e90ce7bb8dbb,.github/workflows/scripts.yaml,success,25465789,keith-turner,237,17,,,,pull_request,0,0,,1,failure,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,126,0,0,0,0,0,0,0,0,0,70,0,['junit'],java-maven,446021,145715,326.7,0,0,0,0,0,0.000361991,0.777577,0.000361991,0.777577,10,0,3,0,1,1,0,0
36195,6104310166,2524488,QA,visibility-module,d034b7e4de725316c1e7eba9fc17e90ce7bb8dbb,.github/workflows/maven.yaml,failure,2110060,keith-turner,237,17,,,,pull_request,0,0,,1,success,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,126,0,0,0,0,0,0,0,0,0,128,0,['junit'],java-maven,446021,145715,326.7,3784,0,2,3786,1,0.000361991,0.777577,0.000361991,0.777577,10,0,6,0,1,1,0,0
36196,6104413123,2524488,ScriptQA,visibility-module,4f447249c883c91c65110de3e8fdfce1d8c64b48,.github/workflows/scripts.yaml,success,25465789,keith-turner,237,17,,,,pull_request,0,0,,1,failure,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,126,0,0,0,0,0,0,0,0,0,70,0,['junit'],java-maven,446033,145723,326.709,0,0,0,0,0,0.000542986,0.727026,0.000542986,0.727026,10,0,3,0,1,1,0,0
36197,6104413130,2524488,QA,visibility-module,4f447249c883c91c65110de3e8fdfce1d8c64b48,.github/workflows/maven.yaml,failure,2110060,keith-turner,237,17,,,,pull_request,0,0,,1,success,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,126,0,0,0,0,0,0,0,0,0,128,0,['junit'],java-maven,446033,145723,326.709,44,4,0,48,1,0.000542986,0.727026,0.000542986,0.727026,10,0,6,0,1,1,0,0
36198,6104449091,2524488,QA,visibility-module,dbe1f8f6d4cba039d06f700a6d8357f45e4f3023,.github/workflows/maven.yaml,success,2110060,keith-turner,237,17,,,,pull_request,0,0,,1,success,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,126,0,0,0,0,0,0,0,0,0,128,0,['junit'],java-maven,446033,145723,326.709,7524,0,0,7524,1,0.000542986,0.769022,0.000542986,0.769022,10,0,6,0,1,1,0,0
36199,6104449093,2524488,ScriptQA,visibility-module,dbe1f8f6d4cba039d06f700a6d8357f45e4f3023,.github/workflows/scripts.yaml,success,25465789,keith-turner,237,17,,,,pull_request,0,0,,1,failure,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,126,0,0,0,0,0,0,0,0,0,70,0,['junit'],java-maven,446033,145723,326.709,0,0,0,0,0,0.000542986,0.769022,0.000542986,0.769022,10,0,3,0,1,1,0,0
36200,6106435477,2524488,ScriptQA,3744-fix,d083506d061ea67cd747407a2cf162f64740334c,.github/workflows/scripts.yaml,success,25465789,ddanielr,237,17,,,,pull_request,576,0,3745.0,0,success,0,b1b2557f949e9212a1b1ca9b65f2d66c01a69edb,1,13,11,0,0,1,24,1,0,0,0,0,0,1,1,0,0,0,7,1,0,1,0,0,0,1,0,0,136,0,0,0,0,0,0,0,0,0,70,0,['junit'],java-maven,489259,167768,342.902,0,0,0,0,0,0.000542986,0.999547,0.000542986,0.999547,2,0,3,0,1,0,0,0
36201,6106435480,2524488,QA,3744-fix,d083506d061ea67cd747407a2cf162f64740334c,.github/workflows/maven.yaml,success,2110060,ddanielr,237,17,0.0,2.0,{'fix'},pull_request,576,0,3745.0,1,success,2,b1b2557f949e9212a1b1ca9b65f2d66c01a69edb,1,13,11,0,0,1,24,1,0,0,0,0,0,1,1,0,0,0,7,1,0,1,0,0,0,1,0,0,136,0,0,0,0,0,0,0,0,0,128,0,['junit'],java-maven,489259,167768,342.902,8332,0,16,8348,1,0.000542986,0.999612,0.000542986,0.999612,2,0,6,0,1,0,0,0
36202,6110566370,2524488,QA,gc_meta_validation,3bba72af513aa087cf694be2cbe8984f769e5e42,.github/workflows/maven.yaml,success,2110060,EdColeman,237,17,0.0,15.0,"{'feat', 'fix', 'chore'}",pull_request,113,0,3703.0,0,success,15,3cc35be0379068e51a0ba3ac709b726f43ab392f,3,382,51,0,0,2,175,1,258,0,0,0,0,3,3,7,0,7,18,0,0,0,3,0,3,1,1,0,102,0,0,247,11,0,0,6,0,0,117,0,['junit'],java-maven,612309,163237,266.593,6564,0,24,6588,0,0.000542986,0.999547,0.000542986,0.999547,2,1,3,0,0,0,0,0
36203,6112280511,2524488,QA,visibility-module,c43ae873a2aedc752afb84db62f4020440036534,.github/workflows/maven.yaml,success,2110060,keith-turner,237,17,,,,pull_request,0,0,,1,success,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,126,0,0,0,0,0,0,0,0,0,128,0,['junit'],java-maven,446033,145723,326.709,7520,0,4,7524,1,0.000542986,0.799819,0.000542986,0.799819,10,0,6,0,1,0,0,0
36204,6112280518,2524488,ScriptQA,visibility-module,c43ae873a2aedc752afb84db62f4020440036534,.github/workflows/scripts.yaml,success,25465789,keith-turner,237,17,,,,pull_request,0,0,,0,success,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,126,0,0,0,0,0,0,0,0,0,70,0,['junit'],java-maven,446033,145723,326.709,0,0,0,0,0,0.000542986,0.799819,0.000542986,0.799819,10,0,3,0,1,0,0,0
36205,6112573596,2524488,ScriptQA,elasticity,662227405690dd2a8676841d952e354d82de76f4,.github/workflows/scripts.yaml,success,25465789,dlmarion,237,17,,,,push,0,0,,1,success,0,1772379b04f04c92d485cb3aca9d9e27d0cc1873,13,900,341,0,0,11,675,1,566,0,1,3,1,13,17,4,4,8,119,5,2,7,94,42,136,1,1,0,133,3,1,521,45,0,0,5,0,0,70,0,['junit'],java-maven,440327,148453,337.143,0,0,0,0,0,0.000542986,0.999612,0.000542986,0.999612,6,0,3,0,1,0,0,0
36206,6112573597,2524488,QA,elasticity,662227405690dd2a8676841d952e354d82de76f4,.github/workflows/maven.yaml,success,2110060,dlmarion,237,17,,,,push,0,0,,0,success,0,1772379b04f04c92d485cb3aca9d9e27d0cc1873,13,900,341,0,0,11,675,1,566,0,1,3,1,13,17,4,4,8,119,5,2,7,94,42,136,1,1,0,133,3,1,521,45,0,0,5,0,0,128,0,['junit'],java-maven,440327,148453,337.143,7422,0,2,7424,1,0.000542986,0.999612,0.000542986,0.999612,6,0,6,0,1,0,0,0
36207,6112779188,2524488,ScriptQA,3744-fix,c64568eee206fe7016e05c4e3be487fec5ea6de1,.github/workflows/scripts.yaml,success,25465789,ddanielr,237,17,0.0,3.0,"{'feat', 'fix'}",pull_request,576,0,3745.0,1,success,3,b1b2557f949e9212a1b1ca9b65f2d66c01a69edb,1,14,11,0,0,1,25,1,0,0,0,0,0,1,1,0,0,0,7,1,0,1,0,0,0,1,0,0,136,0,0,0,0,0,0,0,0,0,70,0,['junit'],java-maven,489259,167768,342.902,0,0,0,0,0,0.000542986,0.999698,0.000542986,0.999698,2,0,3,0,1,0,0,0
36208,6112779191,2524488,QA,3744-fix,c64568eee206fe7016e05c4e3be487fec5ea6de1,.github/workflows/maven.yaml,success,2110060,ddanielr,237,17,0.0,3.0,"{'feat', 'fix'}",pull_request,576,0,3745.0,0,success,3,b1b2557f949e9212a1b1ca9b65f2d66c01a69edb,1,14,11,0,0,1,25,1,0,0,0,0,0,1,1,0,0,0,7,1,0,1,0,0,0,1,0,0,136,0,0,0,0,0,0,0,0,0,128,0,['junit'],java-maven,489259,167768,342.902,8332,0,16,8348,1,0.000542986,0.999698,0.000542986,0.999698,2,0,6,0,1,0,0,0
36209,6113467960,2524488,QA,isPropSetTest,a9161f3e6e4733d25c88df31a02d08bef5be6325,.github/workflows/maven.yaml,success,2110060,DomGarguilo,237,17,0.0,9.0,"{'feat', 'fix', 'docs', 'test', 'chore'}",pull_request,69,0,3676.0,0,success,9,b1b2557f949e9212a1b1ca9b65f2d66c01a69edb,1,377,0,0,0,1,4,1,373,0,1,1,0,1,2,0,0,0,18,0,0,0,57,0,57,1,1,0,136,1,0,373,0,0,0,0,0,0,128,0,['junit'],java-maven,489517,168141,343.483,8360,0,16,8376,1,0.000542986,0.999612,0.000542986,0.999612,2,0,6,0,1,0,0,0
36210,6113467962,2524488,ScriptQA,isPropSetTest,a9161f3e6e4733d25c88df31a02d08bef5be6325,.github/workflows/scripts.yaml,success,25465789,DomGarguilo,237,17,0.0,9.0,"{'feat', 'fix', 'docs', 'test', 'chore'}",pull_request,69,0,3676.0,1,success,9,b1b2557f949e9212a1b1ca9b65f2d66c01a69edb,1,377,0,0,0,1,4,1,373,0,1,1,0,1,2,0,0,0,18,0,0,0,57,0,57,1,1,0,136,1,0,373,0,0,0,0,0,0,70,0,['junit'],java-maven,489517,168141,343.483,0,0,0,0,0,0.000542986,0.999612,0.000542986,0.999612,2,0,3,0,1,0,0,0
36211,6114458605,2524488,ScriptQA,3744-fix,b537aeaf7867e49c6eacb4a8686f3ab3e382e2e6,.github/workflows/scripts.yaml,success,25465789,ddanielr,237,17,0.0,4.0,"{'feat', 'fix'}",pull_request,576,0,3745.0,1,success,4,b1b2557f949e9212a1b1ca9b65f2d66c01a69edb,1,14,10,0,0,1,24,1,0,0,0,0,0,1,1,0,0,0,7,1,0,1,0,0,0,1,0,0,136,0,0,0,0,0,0,0,0,0,70,0,['junit'],java-maven,489260,167768,342.902,0,0,0,0,0,0.000542986,0.999753,0.000542986,0.999753,2,0,3,0,1,0,0,0
36212,6114458608,2524488,QA,3744-fix,b537aeaf7867e49c6eacb4a8686f3ab3e382e2e6,.github/workflows/maven.yaml,success,2110060,ddanielr,237,17,0.0,4.0,"{'feat', 'fix'}",pull_request,576,0,3745.0,0,success,4,b1b2557f949e9212a1b1ca9b65f2d66c01a69edb,1,14,10,0,0,1,24,1,0,0,0,0,0,1,1,0,0,0,7,1,0,1,0,0,0,1,0,0,136,0,0,0,0,0,0,0,0,0,128,0,['junit'],java-maven,489260,167768,342.902,8336,0,12,8348,1,0.000542986,0.999753,0.000542986,0.999753,2,0,6,0,1,0,0,0
36213,6114913642,2524488,ScriptQA,use-access-library,394b18a0d483e89b1c4424fadefb3572c6eb5e5a,.github/workflows/scripts.yaml,success,25465789,keith-turner,237,17,0.0,1.0,,pull_request,61,0,3746.0,0,success,1,b6954a7a39b3db423b518f383a401145471cb038,525,20753,38759,24,0,349,41324,19,17937,1,1,8,62,480,550,95,255,350,2479,75,126,201,627,1926,2553,1,1,0,135,19,74,4002,13935,1,4,396,0,0,70,0,['junit'],java-maven,444809,145499,327.104,0,0,0,0,0,0.000723982,0.764493,0.000723982,0.764493,10,0,3,0,1,0,0,0
36214,6114913646,2524488,QA,use-access-library,394b18a0d483e89b1c4424fadefb3572c6eb5e5a,.github/workflows/maven.yaml,failure,2110060,keith-turner,237,17,0.0,1.0,,pull_request,61,0,3746.0,1,success,1,b6954a7a39b3db423b518f383a401145471cb038,525,20753,38759,24,0,349,41324,19,17937,1,1,8,62,480,550,95,255,350,2479,75,126,201,627,1926,2553,1,1,0,135,19,74,4002,13935,1,4,396,0,0,128,0,['junit'],java-maven,444809,145499,327.104,0,0,0,0,0,0.000723982,0.764493,0.000723982,0.764493,10,0,2,0,1,0,0,0
36215,6121782480,2524488,QA,no-chop-no-split-delete,3a6dd08efe825e9eab0b9fae93d3620924381f3d,.github/workflows/maven.yaml,failure,2110060,cshannon,237,17,0.0,9.0,"{'feat', 'refactor', 'fix', 'chore'}",pull_request,190,0,3728.0,1,success,9,36910dbf7b98e3bfdfc18fb533e24f3cafe1089b,25,2295,1419,1,1,19,2369,2,1332,0,1,0,5,23,28,15,3,18,249,0,2,2,43,133,176,1,1,0,134,0,5,229,1103,0,0,5,0,0,128,0,['junit'],java-maven,446117,146516,328.425,6988,0,2,6990,1,0.000904977,0.856496,0.000904977,0.856496,1,0,6,0,1,1,0,0
36216,6121782486,2524488,ScriptQA,no-chop-no-split-delete,3a6dd08efe825e9eab0b9fae93d3620924381f3d,.github/workflows/scripts.yaml,success,25465789,cshannon,237,17,0.0,9.0,"{'feat', 'refactor', 'fix', 'chore'}",pull_request,190,0,3728.0,0,failure,9,36910dbf7b98e3bfdfc18fb533e24f3cafe1089b,25,2295,1419,1,1,19,2369,2,1332,0,1,0,5,23,28,15,3,18,249,0,2,2,43,133,176,1,1,0,134,0,5,229,1103,0,0,5,0,0,70,0,['junit'],java-maven,446117,146516,328.425,0,0,0,0,0,0.000904977,0.856496,0.000904977,0.856496,1,0,3,0,1,1,0,0
36217,6121787936,2524488,ScriptQA,no-chop-merge,496683f32a6bb5483369f5515fc68103e84e055d,.github/workflows/scripts.yaml,success,25465789,cshannon,237,17,0.0,0.0,,push,0,0,,1,success,1,92365d69ce9ed224e0124aa82bf72e9b964a7dd5,5,282,45,0,0,4,78,1,249,0,1,2,0,5,7,0,2,2,33,1,0,1,19,4,23,1,1,0,134,2,0,210,39,0,0,0,0,0,70,0,['junit'],java-maven,446113,146606,328.63,0,0,0,0,0,0.000904977,0.888386,0.000904977,0.888386,1,0,3,0,1,1,0,0
